,customer_id,purchase_date,purchase_total
0,a7a0e130-d8be-4f7c-ac55-72400e3c74e6,2021-01-12 23:17:46,225929
1,195c36cf-ca11-40b0-b297-63543840ee09,2021-01-06 12:32:50,472156
2,e0b31909-9633-4d4f-9158-7c6438bb3f2b,2021-01-31 11:50:02,51151
3,e8dfe62a-dbcb-4a9a-9a5e-af2b889f5ced,2021-01-24 15:11:02,894069
4,563a1f30-8d79-4dfb-a4a0-181ce629c366,2021-01-22 05:15:54,493863
5,9cb36bf2-9cd9-4ad5-a018-d70b4282fb74,2021-01-15 06:52:18,412593
6,2d044fd7-cf05-44d1-b2ee-0a8db8dddb7a,2021-01-28 18:14:11,1015796
7,c8f3fcb4-ac5b-491b-8fca-c09463ae089b,2021-01-15 06:42:12,142016
8,0b7ee402-df2f-46c9-8344-526998b81371,2021-01-08 13:39:10,538662
9,3f662ba4-20f1-4ef5-ae26-09e90868c0db,2021-01-03 22:19:42,318028
10,303a437e-67e7-4587-a1ea-6f5f327c632e,2021-01-04 04:43:41,404560
11,5baf170e-858f-4972-a58e-9a036408f831,2021-01-08 18:24:49,557625
12,338b715c-efa8-4d90-9813-6f1f7145bf3d,2021-01-01 23:34:00,219642
13,e8dfe62a-dbcb-4a9a-9a5e-af2b889f5ced,2021-01-19 11:13:46,532504
14,fd4a4f85-a835-4633-a3c8-75ad1904e8eb,2021-01-21 12:09:09,137199
15,e406f289-dfc8-47eb-998d-3cb4a152e2a4,2021-01-12 11:56:16,952406
16,d30e1dcc-4538-4065-b43d-e388313fd4b1,2021-01-24 14:50:18,616155
17,2d044fd7-cf05-44d1-b2ee-0a8db8dddb7a,2021-01-08 08:00:09,25852
18,43b0cac2-b6cb-4e58-aa09-b09c13d645b0,2021-01-11 19:54:00,19264
19,fc4ba872-e63f-4068-ac8b-f32e0786fd31,2021-01-07 11:31:41,260373
20,1db981be-d2a3-4406-ad48-6858f30378d4,2021-01-25 12:36:14,148091
21,810cdc64-f693-4fa1-a690-5a7978ccdb48,2021-01-26 14:50:34,268358
22,c88199e5-f327-48eb-bedd-a482e8272549,2021-01-02 07:23:42,70016
23,3b6f3278-6b3f-4f9c-8c93-5c9215606468,2021-01-08 07:18:28,326112
24,e379eb0e-a46b-44d1-935e-0ddb08a39cf5,2021-01-19 18:17:04,246870
25,47cfee2b-9d57-4fce-8677-2f3ec4d1ec72,2021-01-02 04:21:35,430095
26,6b2d0592-46c7-476a-81a0-2364073ea444,2021-01-13 07:58:46,370111
27,f0e905d1-0689-41ec-9294-8d275ce0dd21,2021-01-19 11:41:02,495566
28,cb3ae98d-e603-4e7c-adfe-5ceb170d0c70,2021-01-09 23:07:15,170935
29,07b1be70-2e48-430c-a6e4-c36deb47caf5,2021-01-21 15:46:32,262426
30,7fdec136-eda2-44af-bfb3-8325e873aa79,2021-01-29 16:01:05,191576
31,65b8f993-3de2-4042-b904-e94b4d7e09bd,2021-01-05 03:08:04,23643
32,eadff993-a5b1-415b-bb21-30d4c5e81852,2021-01-13 15:42:09,339677
33,8c30833b-9731-4f69-bbba-8bfbfb739cae,2021-01-14 10:51:29,516399
34,787cd898-abde-4863-a9cd-69147ef0e871,2021-01-08 00:49:10,976357
35,5baf170e-858f-4972-a58e-9a036408f831,2021-01-21 10:31:47,91040
36,539596e5-1478-44fd-8739-16b28cab8469,2021-01-05 16:29:50,891499
37,c6e64978-f1d0-49d9-83c6-6b60fca0507e,2021-01-21 18:56:54,78503
38,8a5612ad-2d74-475d-8b08-7b7606d58358,2021-01-11 12:44:45,214388
39,724a3d15-63f6-4192-ac69-8e135879b802,2021-01-01 03:08:46,38458
40,98cefc58-c979-4775-b6f3-c354e76418e9,2021-01-11 02:47:06,331336
41,abeab3ea-6695-45f4-aa45-a4b7f8959384,2021-01-05 16:32:06,755773
42,195c36cf-ca11-40b0-b297-63543840ee09,2021-01-25 14:54:03,413272
43,724a3d15-63f6-4192-ac69-8e135879b802,2021-01-28 07:30:32,19518
44,e01c4e77-3993-4d8f-a3b5-40efdd68ec7f,2021-01-29 07:21:57,729022
45,7abdd4b8-8a7d-42f3-9e56-1790050a856b,2021-01-28 07:56:19,22104
46,e8b8ae05-f86e-4f5b-baff-d83a01287f71,2021-01-13 11:20:49,77027
47,2bbd073b-b7bc-4bc2-a243-ccae1a15d487,2021-01-01 23:04:32,802404
48,1db981be-d2a3-4406-ad48-6858f30378d4,2021-01-17 07:10:36,530208
49,65b8f993-3de2-4042-b904-e94b4d7e09bd,2021-01-12 09:11:47,597635
50,659a7806-da20-4082-8d02-60e42852b7e8,2021-01-02 17:21:41,165539
51,21558f52-e036-4356-91a6-8dd822186b19,2021-01-07 12:30:02,272986
52,355d4946-eea1-40f8-96e0-a1060e210bff,2021-01-15 23:44:10,354789
53,07d4e298-1428-43be-9a65-a457009497c1,2021-01-30 00:30:28,364643
54,460cb527-8a6b-4bf7-b1d0-095eb4ac797f,2021-01-01 20:32:50,74181
55,c88199e5-f327-48eb-bedd-a482e8272549,2021-01-22 06:38:38,214056
56,5b83a279-c8ef-41f7-929b-b74ef9f57098,2021-01-27 14:29:14,269896
57,fcf5432a-3aab-4598-8fd9-79547df2fd2e,2021-01-03 17:18:22,202092
58,2a0cc916-9e3e-4cb7-9bb4-ea8f476c7d87,2021-01-13 13:44:50,358664
59,bd10488f-88ce-4c79-b931-af778ce8da13,2021-01-04 17:51:25,263948
60,2bbd073b-b7bc-4bc2-a243-ccae1a15d487,2021-01-27 09:55:11,263438
61,355d4946-eea1-40f8-96e0-a1060e210bff,2021-01-08 10:01:04,254155
62,ecc4ea94-7098-45ad-9cc2-8ae88419e4dc,2021-01-21 23:45:56,481600
63,801e880d-ccc4-44b7-89b2-e3ad219fbb35,2021-01-24 03:25:38,197511
64,787cd898-abde-4863-a9cd-69147ef0e871,2021-01-09 14:22:36,185824
65,37637d44-3060-41ee-bcb5-7b8b00ec59a7,2021-01-14 15:07:37,176788
66,aae4afbf-a04b-4f25-80c6-d3d0d010f64b,2021-01-20 14:46:16,496434
67,0e4303d8-87d5-4601-9a7e-2b804357dff4,2021-01-28 17:46:43,347335
68,0e4303d8-87d5-4601-9a7e-2b804357dff4,2021-01-04 14:17:30,245724
69,c8f3fcb4-ac5b-491b-8fca-c09463ae089b,2021-01-20 17:37:24,50891
70,3b9c12da-3f59-4998-9727-151fb80b393c,2021-01-28 21:16:07,655634
71,3f662ba4-20f1-4ef5-ae26-09e90868c0db,2021-01-31 14:29:12,203810
72,e8dfe62a-dbcb-4a9a-9a5e-af2b889f5ced,2021-01-30 02:25:08,577732
73,e84f05b0-aed5-484e-a334-bcc0b4836293,2021-01-18 08:11:30,738391
74,d962e68a-e4dd-4eb5-a590-9f375ea803f4,2021-01-15 22:58:52,105721
75,d962e68a-e4dd-4eb5-a590-9f375ea803f4,2021-01-25 04:38:46,246286
76,c772d5f6-bb89-4f7f-afe9-5852630af469,2021-01-24 11:05:28,265219
77,6bd1487b-3bca-4e75-8f6d-c2e720ee5d3a,2021-01-14 10:43:56,68426
78,4e8bfd62-1c73-4809-8912-e70b2883281e,2021-01-23 03:23:01,271231
79,b19c03bd-b979-4d5e-a170-76b6c32418f0,2021-01-17 04:28:13,235763
80,063b4b44-e644-4023-80fe-86070fdea64a,2021-01-30 21:53:21,440114
81,0298a1d2-41f1-4000-a302-c5726dbff5b4,2021-01-08 08:20:58,254157
82,7b5539b9-5ed9-4830-8c6c-8662a76f07ae,2021-01-29 15:16:31,501702
83,f224cd58-f54b-464e-bfb9-fa790357b410,2021-01-17 22:34:03,45990
84,43f79335-c58f-46a2-bef9-59b1fbbf3c04,2021-01-17 00:40:07,189440
85,ded455ee-2d79-4457-9240-9105187cdf79,2021-01-22 23:22:56,70237
86,5caf7012-cfa2-4a2f-ab34-291becfbc7fe,2021-01-09 02:06:19,78981
87,05bfe585-5d94-4094-8817-b963396cc379,2021-01-20 19:20:22,742257
88,cbb6e513-6a53-472a-ac1f-ba643dce626b,2021-01-11 22:06:21,38441
89,b19c03bd-b979-4d5e-a170-76b6c32418f0,2021-01-07 03:49:19,89822
90,cb3ae98d-e603-4e7c-adfe-5ceb170d0c70,2021-01-08 12:58:25,343508
91,fc4ba872-e63f-4068-ac8b-f32e0786fd31,2021-01-13 11:58:58,143748
92,1db981be-d2a3-4406-ad48-6858f30378d4,2021-01-26 04:53:41,267916
93,6f671829-5092-4c1d-b5db-bbfbead54b08,2021-01-30 20:15:36,231742
94,0e4303d8-87d5-4601-9a7e-2b804357dff4,2021-01-11 21:24:22,404010
95,bc0a683e-6425-4348-95e3-cc1d15694a9f,2021-01-29 02:05:12,132547
96,eb06888a-8beb-4d09-a804-c4fd04a3c370,2021-01-28 13:52:19,163408
97,bfa754ff-8706-41a8-acd9-15c48e49e0c2,2021-01-05 06:19:11,48416
98,66b98bfa-5120-4d14-80ac-cea0637adb82,2021-01-09 05:36:34,261323
