,customer_id,purchase_date,purchase_total
0,69e282cb-5dd8-40ea-a0e0-952d71337070,2021-01-11 18:03:23,116831
1,4166fffb-1efc-4c24-8d4a-35a8d7ac8a89,2021-01-21 23:26:24,332399
2,c5006023-86da-45a3-8f56-e019378c78c2,2021-01-17 22:35:22,495155
3,7643d4aa-70f8-4f76-bed8-1332c3d0ca52,2021-01-16 16:09:00,165998
4,10be4f5c-a2b9-4e8c-9c7c-0c0af7ee1e5e,2021-01-19 17:22:50,390239
5,02b2eb7d-e9dc-4fa7-84d2-90d8c34d972b,2021-01-07 08:06:21,128372
6,53171f6f-4276-4c96-a06c-a749c4382771,2021-01-29 04:57:11,445996
7,461c6a82-bf5b-4619-817b-842972859ebc,2021-01-05 13:30:09,561009
8,e37ae378-2a50-4887-9806-2d5b526a0f29,2021-01-01 23:19:15,240204
9,dcb1d183-eade-4c11-a57b-667761b45052,2021-01-05 11:05:52,620687
10,1df4dfc1-1973-4967-bba5-05b70d0aae6b,2021-01-05 01:06:28,143899
11,027a9692-242c-4db6-8e81-a633770f07f8,2021-01-18 00:32:19,602176
12,773fe399-d1ae-4fb8-a0b1-6913fb8c8b98,2021-01-25 20:41:22,110546
13,c1284536-c3ad-4948-9e20-3f64e78efc01,2021-01-23 02:46:24,323499
14,a71cd07b-5bea-448e-845c-0fe8d442f44a,2021-01-31 18:11:43,188721
15,438f31a6-b076-452e-ae3d-98ecc95d2a09,2021-01-06 01:55:47,446457
16,da2ed2fc-9cac-4f13-9f2b-103a98936e56,2021-01-30 12:04:07,229398
17,2c8f162d-b385-466a-ac98-5f654ab2bdf3,2021-01-10 06:08:33,518554
18,9d80077c-abee-431e-976f-c60b4a3507f2,2021-01-11 03:39:00,289653
19,17899cd7-ed78-4a79-92ba-0d00a4e4b0d9,2021-01-06 21:46:24,106489
20,c44d1095-49cb-4145-a81c-b4d52e903b8b,2021-01-05 08:25:07,22446
21,198fb30e-4643-42c6-a9a7-6da360f7463e,2021-01-29 17:04:33,284960
22,62d79bbe-1da3-4bf8-9b88-b5a92dbc5464,2021-01-22 16:14:14,937876
23,4737d6b9-c603-4441-83f6-74d0fe543219,2021-01-06 04:41:29,139305
24,49018c9f-4c28-47fa-86f5-2345822d0fe0,2021-01-25 22:33:09,512800
25,198fb30e-4643-42c6-a9a7-6da360f7463e,2021-01-12 10:00:36,81536
26,349537fb-fb82-414f-abeb-d32d01412a39,2021-01-11 03:15:25,268858
27,a2726458-8f69-43d4-b9e0-c9f5fbbf2f64,2021-01-29 19:40:16,52424
28,21bdc878-9300-4085-bac6-9ab9a05b437b,2021-01-23 19:55:51,81767
29,075ea17a-eecd-4763-aa44-439d73e571a8,2021-01-14 09:10:19,114335
30,9bda03d8-191f-4a33-af30-c11685d5a491,2021-01-01 01:54:38,332098
31,56642311-6942-4266-8784-5e8ad11bdff4,2021-01-15 11:07:27,628248
32,17977b76-00d5-4c08-bcb2-03711375d838,2021-01-25 18:51:14,358934
33,f67dd76e-4d9c-401e-b5a2-d1e14fb4d7fd,2021-01-26 21:42:56,174063
34,7eea90dc-6869-4388-a4bc-4c72bb0cbdb6,2021-01-13 22:22:18,51585
35,86c377c7-b3b7-4468-bfb1-7a4f718f691a,2021-01-27 23:08:03,360801
36,000dc509-de80-4112-a749-f1e057f25aa6,2021-01-22 14:01:18,1155260
37,d6615d78-b3c2-48f0-b09d-0979f6631d9c,2021-01-21 01:43:49,204203
38,e7ee68bd-e9e0-4441-968b-c8207636ef8b,2021-01-11 12:30:20,652464
39,229ec7ce-1fb9-433b-b841-a8c46446cc1a,2021-01-27 11:27:22,579498
40,9784f68a-bdc6-446e-bd65-56eb81855a15,2021-01-25 22:29:49,303604
41,78d09a7c-318c-4f57-a739-a79828c867cd,2021-01-14 13:48:55,760308
42,dcb1d183-eade-4c11-a57b-667761b45052,2021-01-02 20:25:47,256434
43,4ea1a391-2257-4aad-9245-d12c60c730b3,2021-01-15 18:31:36,478691
44,ce6863b1-086d-4420-ac36-ff2573261b19,2021-01-06 10:29:36,311594
45,e5ce459c-1300-43d3-8511-3dff09ef2c96,2021-01-25 01:45:27,391068
46,e553e9e1-cb8f-4905-94c9-6bbbc3cfd7c9,2021-01-24 07:34:25,144767
47,b1284800-6296-482e-a194-bfa0c26b0549,2021-01-01 16:57:20,74125
48,3b82f213-62e1-4f51-bef1-cdb11d0ed2f8,2021-01-23 11:27:45,99691
49,349537fb-fb82-414f-abeb-d32d01412a39,2021-01-20 00:32:19,120466
50,0bf0b1cf-887e-439f-b5f4-bbc9140bf129,2021-01-28 13:38:19,259375
51,5250b3f0-3f07-4de9-b09c-77f8dc9a8400,2021-01-13 13:10:45,43553
52,b1284800-6296-482e-a194-bfa0c26b0549,2021-01-09 19:04:31,895581
53,69e282cb-5dd8-40ea-a0e0-952d71337070,2021-01-28 01:12:40,1044201
54,a63a6d0f-b95e-490b-88c8-c6d446d0ba2f,2021-01-06 17:33:46,275916
55,10be4f5c-a2b9-4e8c-9c7c-0c0af7ee1e5e,2021-01-09 06:33:47,310794
56,6e6729cb-2fc9-4c23-8053-fa2cb445f9c9,2021-01-07 19:07:46,1084122
57,ff89ceca-fa48-4bc2-95e0-0753b64bc4a0,2021-01-17 20:01:05,204125
58,9bda03d8-191f-4a33-af30-c11685d5a491,2021-01-04 18:10:36,200738
59,1078316c-6c12-42f9-8e7b-6e0aaa174c9c,2021-01-21 22:56:58,448525
60,4b00aed3-131e-4ffe-ab1f-57c040e33d41,2021-01-22 23:35:00,439518
61,9784f68a-bdc6-446e-bd65-56eb81855a15,2021-01-11 13:37:46,565132
62,f67dd76e-4d9c-401e-b5a2-d1e14fb4d7fd,2021-01-15 19:45:08,56258
63,0a4d47e0-45d7-406b-af1d-7cad8670e344,2021-01-21 19:05:20,345259
64,afaf4ef1-d62d-4b3d-acb3-98436c5e3d63,2021-01-09 13:37:46,161099
65,35c810ef-e3bc-4ddc-82eb-a6324092bb59,2021-01-24 22:15:18,153773
66,205c6022-1379-4393-91b4-b458c3a0a989,2021-01-27 08:45:54,228492
67,a53caf30-3319-40e9-925e-17e316b73afb,2021-01-04 13:35:42,140109
68,3ec8dc04-5a81-4a74-8bf1-b1d45a5ebf01,2021-01-03 00:32:23,329968
69,17899cd7-ed78-4a79-92ba-0d00a4e4b0d9,2021-01-10 07:26:32,211216
70,2c8f162d-b385-466a-ac98-5f654ab2bdf3,2021-01-31 12:08:28,46028
71,aff63c28-3341-40bc-8ee1-bce869c5033d,2021-01-21 01:40:31,92980
72,3fa6a0ec-8f0e-4183-a091-abf1a9bb7846,2021-01-15 19:58:13,341031
73,d6615d78-b3c2-48f0-b09d-0979f6631d9c,2021-01-12 19:17:13,591308
74,f304cff7-c47f-4104-81d5-d60b26023030,2021-01-20 18:04:18,364831
75,7217a17f-9a38-47be-9d4e-0572508692e7,2021-01-11 07:36:08,240673
76,44e939ed-7d4b-4983-b99a-f436fd848825,2021-01-20 11:39:12,76962
77,9f1ffa84-2c9f-4335-a194-19e60845854a,2021-01-14 16:03:52,101885
78,b1816cd4-bc04-4535-87ed-a7726d9ca5de,2021-01-20 21:03:52,56662
79,7894363f-1c33-47ac-942e-4d0c6cea4392,2021-01-28 03:53:08,260155
80,a2726458-8f69-43d4-b9e0-c9f5fbbf2f64,2021-01-29 21:14:10,700025
81,81f53990-4ae6-4355-a96a-593f1b9534e1,2021-01-27 01:56:48,191954
82,4e972fd5-08c4-490e-a5bc-7e4bd9662a6d,2021-01-08 05:41:18,176241
83,b1284800-6296-482e-a194-bfa0c26b0549,2021-01-22 21:21:29,95693
84,10be4f5c-a2b9-4e8c-9c7c-0c0af7ee1e5e,2021-01-03 08:14:25,50307
85,e7ee68bd-e9e0-4441-968b-c8207636ef8b,2021-01-13 14:56:51,653195
86,a5e33cf0-f424-45c8-b598-bdd4d91e4f55,2021-01-30 01:24:18,125413
87,30de563f-0def-4823-9a5c-2009bd4de597,2021-01-14 18:09:59,221203
88,006f40f6-18ab-4844-bc5c-0930b516260c,2021-01-29 19:44:59,246167
89,ca163774-ff3f-4b6c-aa9a-247d5b390061,2021-01-21 06:35:09,119204
90,6a6e2c06-1c3e-459e-8cfd-99ca79d2b22b,2021-01-20 06:29:44,496605
91,4ba94467-2d95-484f-afca-82656d05ee30,2021-01-06 05:50:17,460263
92,69217b65-ab1b-47e3-8aa2-3af02746008f,2021-01-05 23:09:25,554240
93,54548f4e-fcaa-49e6-8b31-53bf3f27133f,2021-01-20 08:33:21,43501
94,229ec7ce-1fb9-433b-b841-a8c46446cc1a,2021-01-25 23:26:59,41564
95,56642311-6942-4266-8784-5e8ad11bdff4,2021-01-12 06:58:15,494629
96,168ae972-f20d-4e6b-8333-b94921aae194,2021-01-09 19:05:24,370100
97,abc0c778-2509-40cc-bfba-41f2af86e664,2021-01-02 14:55:45,385703
